Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link
Reisebügeleisen,Travel Iron ,homeasy,amazonde,B0895V7774,"HOMEASY Travel Steamer, Steam Brush Travel Iron with 110 ml Water Tank, 800 W Travel Steam Iron Stations, 40S Quick Heating for Everyday and Travel ","HOMEASY Travel Steamer, Steam Brush Travel Iron with 110 ml Water Tank, 800 W Travel Steam Iron Stations, 40S Quick Heating for Everyday and Travel",https://images-eu.ssl-images-amazon.com/images/I/61zgHL2OtvL.__AC_SX300_SY300_QL70_ML2_.jpg,42.99,42.99,EUR,4.3,708," 
 About this item    Ultralight and ultra-portable: the portable steamer from Homemasy has a removable, divided design that makes carrying and storing more convenient. Whether you are at home or on the go, it can accompany you easily    Fast and duration: only 40 seconds for the heating of the Homemasy travel iron. One button switch is simple and clear. Heats the water to even steam    Effective and versatile: The 110°C hot and pressurised high temperature steam from this steamer penetrates deep into the fabric and quickly removes wrinkles from all types of garments    Safety: the Homemasy steam brush is equipped with an overheating protection function, which can prevent dry burning, automatically detect electricity and temperature. If they exceed the standard, the device will automatically turn off and provide you complete protection    Homemasy travel iron is certified by GS, CE, CB, GS - -    
","About this item    Ultralight and ultra-portable: the portable steamer from Homemasy has a removable, divided design that makes carrying and storing more convenient. Whether you are at home or on the go, it can accompany you easily    Fast and duration: only 40 seconds for the heating of the Homemasy travel iron. One button switch is simple and clear. Heats the water to even steam    Effective and versatile: The 110°C hot and pressurised high temperature steam from this steamer penetrates deep into the fabric and quickly removes wrinkles from all types of garments    Safety: the Homemasy steam brush is equipped with an overheating protection function, which can prevent dry burning, automatically detect electricity and temperature. If they exceed the standard, the device will automatically turn off and provide you complete protection    Homemasy travel iron is certified by GS, CE, CB, GS - -",https://www.amazon.de/HOMEASY-Steamer-Stations-Heating-Everyday/dp/B0895V7774/ref=sr_1_86_sspa?keywords=Reiseb%C3%BCgeleisen&qid=1638506406&sr=8-86-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExQlZZMzdGVEtCT0pWJmVuY3J5cHRlZElkPUEwODY5Mjk3M0FPNEY4QTRETUkwWSZlbmNyeXB0ZWRBZElkPUEwOTk0ODA3Mk00SVlONE9IS01EQyZ3aWRnZXROYW1lPXNwX2J0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=
Reisebügeleisen,Travel Iron ,clatronic,amazonde,B07GXKKKWW,"Clatronic DB 3703 Steam Iron with 7 Functions, Stainless Steel Special Sole ","Clatronic DB 3703 Steam Iron with 7 Functions, Stainless Steel Special Sole",https://images-eu.ssl-images-amazon.com/images/I/71L7Zumn6SL.__AC_SX300_SY300_QL70_ML2_.jpg,17.99,17.99,EUR,4.2,878," 
 About this item    Steam iron    
",About this item    Steam iron,https://www.amazon.de/-/en/Clatronic-DB-3703-Functions-Stainless/dp/B07GXKKKWW/ref=sr_1_100?keywords=Reiseb%C3%BCgeleisen&qid=1638506512&sr=8-100
Reisebügeleisen,Travel Iron ,homeasy,amazonde,B0895V7774,"HOMEASY Travel Steamer, Steam Brush Travel Iron with 110 ml Water Tank, 800 W Travel Steam Iron Stations, 40S Quick Heating for Everyday and Travel ","HOMEASY Travel Steamer, Steam Brush Travel Iron with 110 ml Water Tank, 800 W Travel Steam Iron Stations, 40S Quick Heating for Everyday and Travel",https://images-eu.ssl-images-amazon.com/images/I/61zgHL2OtvL.__AC_SX300_SY300_QL70_ML2_.jpg,42.99,42.99,EUR,4.3,708," 
 About this item    Ultralight and ultra-portable: the portable steamer from Homemasy has a removable, divided design that makes carrying and storing more convenient. Whether you are at home or on the go, it can accompany you easily    Fast and duration: only 40 seconds for the heating of the Homemasy travel iron. One button switch is simple and clear. Heats the water to even steam    Effective and versatile: The 110°C hot and pressurised high temperature steam from this steamer penetrates deep into the fabric and quickly removes wrinkles from all types of garments    Safety: the Homemasy steam brush is equipped with an overheating protection function, which can prevent dry burning, automatically detect electricity and temperature. If they exceed the standard, the device will automatically turn off and provide you complete protection    Homemasy travel iron is certified by GS, CE, CB, GS - -    
","About this item    Ultralight and ultra-portable: the portable steamer from Homemasy has a removable, divided design that makes carrying and storing more convenient. Whether you are at home or on the go, it can accompany you easily    Fast and duration: only 40 seconds for the heating of the Homemasy travel iron. One button switch is simple and clear. Heats the water to even steam    Effective and versatile: The 110°C hot and pressurised high temperature steam from this steamer penetrates deep into the fabric and quickly removes wrinkles from all types of garments    Safety: the Homemasy steam brush is equipped with an overheating protection function, which can prevent dry burning, automatically detect electricity and temperature. If they exceed the standard, the device will automatically turn off and provide you complete protection    Homemasy travel iron is certified by GS, CE, CB, GS - -",https://www.amazon.de/HOMEASY-Steamer-Stations-Heating-Everyday/dp/B0895V7774/ref=sr_1_102_sspa?keywords=Reiseb%C3%BCgeleisen&qid=1638506512&sr=8-102-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyRFU4RDRXUjYwQzBOJmVuY3J5cHRlZElkPUEwNzM3NDY2RVMzQldDT0IxUTBNJmVuY3J5cHRlZEFkSWQ9QTA5OTQ4MDcyTTRJWU40T0hLTURDJndpZGdldE5hbWU9c3BfYnRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
Reisebügeleisen,Travel Iron ,tefal,amazonde,B08YFL93YR,"Tefal DT9530 Pure Tex Steam Smoother | Exclusive Multi-Pad System | 4 Functions in One Device: Destination, Smoothing, Cleaning, Fragrances | Suitable for All Home Textiles ","Tefal DT9530 Pure Tex Steam Smoother | Exclusive Multi-Pad System | 4 Functions in One Device: Destination, Smoothing, Cleaning, Fragrances | Suitable for All Home Textiles",https://images-eu.ssl-images-amazon.com/images/I/61ZU3d1LQhS.__AC_SX300_SY300_QL70_ML2_.jpg,87.95,87.95,EUR,3.9,21," 
 About this item    4 functions in one steamer: sterilises, smooths, cleans and fragrances all textiles in your home    EXCLUSIVE MULTI-PAD SYSTEM - The smart, interchangeable and reversible pads with microfibre side remove hair, lint and dust from all types of fabric, even when difficult to clean or wash    Completely natural sterilisation: the steam power refreshes, sterilises and kills up to 99.9% of viruses, bacteria and germs    Wrinkle smoothing: leave the house in time and in impeccable clothing - thanks to the unique technology, perfect results are possible on all your textiles    Fragrance diffuser: With the help of MonParfum pad, you can steam your clothes with your favourite fragrance    Fast & Efficient: Ready to use in 15 seconds and perfect wrinkle smoothing in an efficient vertical movement without the need for an ironing board    
","About this item    4 functions in one steamer: sterilises, smooths, cleans and fragrances all textiles in your home    EXCLUSIVE MULTI-PAD SYSTEM - The smart, interchangeable and reversible pads with microfibre side remove hair, lint and dust from all types of fabric, even when difficult to clean or wash    Completely natural sterilisation: the steam power refreshes, sterilises and kills up to 99.9% of viruses, bacteria and germs    Wrinkle smoothing: leave the house in time and in impeccable clothing - thanks to the unique technology, perfect results are possible on all your textiles    Fragrance diffuser: With the help of MonParfum pad, you can steam your clothes with your favourite fragrance    Fast & Efficient: Ready to use in 15 seconds and perfect wrinkle smoothing in an efficient vertical movement without the need for an ironing board",https://www.amazon.de/-/en/DT9530-Smoother-Exclusive-Multi-Pad-Functions/dp/B08YFL93YR/ref=sr_1_117?keywords=Reiseb%C3%BCgeleisen&qid=1638506619&sr=8-117
Keramikheizung,Ceramic Heater,midea,amazonde,B08RP93222,"Midea NTH20-18MRA Ceramic Fan Heater 2000 W with Thermostat, 70° Oscillation, Electric Heater with 2 Heat Settings, ECO Mode, 8H Timer, Carry Handle, Tilt Protection & Overheating Protection, PTC Heater ","Midea NTH20-18MRA Ceramic Fan Heater 2000 W with Thermostat, 70° Oscillation, Electric Heater with 2 Heat Settings, ECO Mode, 8H Timer, Carry Handle, Tilt Protection & Overheating Protection, PTC Heater",https://images-eu.ssl-images-amazon.com/images/I/41JYMv1S3pL.__AC_SX300_SY300_QL70_ML2_.jpg,66.0,79.00,EUR,,," 
 About this item    Fast and quiet heating: equipped with ceramic heating elements and a rated power of up to 2000 watts, our PTC fan heater can quickly provide heat for relatively small rooms. The noise during the operation of the fan heater is only 52 dB and very quiet enough at the low heat setting, so that people can sleep comfortably at night without interference.    【Great helper to warm your corner】With a 70° oscillation to heat from side to side to increase the heat distribution area by 20 percent and efficiently heat yourself or your family without wasting heat. Designed with an integrated handle for easy movement.    【ECO-FRIENDLY MODE】Choose from 3 heating modes: high (2000W), low (1200W) and ECO. In ECO mode, the room heater automatically adjusts the heater fan between 2000 W and 1200 W, depending on the temperature difference between the room and the heating temperature you set to save energy and keep the room comfortable.    Multiple safety: Built with tipping protection and overheating protection, the heater automatically switches off when tipped over and over temperature to avoid damage to furniture or carpets.    Easy control for comfort: thanks to the 8-hour timer with automatic shut-off and remote control, you can easily control the heater without having to get up from the bed or sofa. LED display and touch control are also optional for your easy operation.    
 See more product details ","About this item    Fast and quiet heating: equipped with ceramic heating elements and a rated power of up to 2000 watts, our PTC fan heater can quickly provide heat for relatively small rooms. The noise during the operation of the fan heater is only 52 dB and very quiet enough at the low heat setting, so that people can sleep comfortably at night without interference.    【Great helper to warm your corner】With a 70° oscillation to heat from side to side to increase the heat distribution area by 20 percent and efficiently heat yourself or your family without wasting heat. Designed with an integrated handle for easy movement.    【ECO-FRIENDLY MODE】Choose from 3 heating modes: high (2000W), low (1200W) and ECO. In ECO mode, the room heater automatically adjusts the heater fan between 2000 W and 1200 W, depending on the temperature difference between the room and the heating temperature you set to save energy and keep the room comfortable.    Multiple safety: Built with tipping protection and overheating protection, the heater automatically switches off when tipped over and over temperature to avoid damage to furniture or carpets.    Easy control for comfort: thanks to the 8-hour timer with automatic shut-off and remote control, you can easily control the heater without having to get up from the bed or sofa. LED display and touch control are also optional for your easy operation.    
 See more product details",https://www.amazon.de/-/en/NTH20-18MRA-Thermostat-Oscillation-Protection-Overheating/dp/B08RP93222/ref=sr_1_110?keywords=keramik+heizung&qid=1638506668&sr=8-110
Reisebügeleisen,Travel Iron ,homeasy,amazonde,B0895V7774,"HOMEASY Travel Steamer, Steam Brush Travel Iron with 110 ml Water Tank, 800 W Travel Steam Iron Stations, 40S Quick Heating for Everyday and Travel ","HOMEASY Travel Steamer, Steam Brush Travel Iron with 110 ml Water Tank, 800 W Travel Steam Iron Stations, 40S Quick Heating for Everyday and Travel",https://images-eu.ssl-images-amazon.com/images/I/61zgHL2OtvL.__AC_SX300_SY300_QL70_ML2_.jpg,42.99,42.99,EUR,4.3,708," 
 About this item    Ultralight and ultra-portable: the portable steamer from Homemasy has a removable, divided design that makes carrying and storing more convenient. Whether you are at home or on the go, it can accompany you easily    Fast and duration: only 40 seconds for the heating of the Homemasy travel iron. One button switch is simple and clear. Heats the water to even steam    Effective and versatile: The 110°C hot and pressurised high temperature steam from this steamer penetrates deep into the fabric and quickly removes wrinkles from all types of garments    Safety: the Homemasy steam brush is equipped with an overheating protection function, which can prevent dry burning, automatically detect electricity and temperature. If they exceed the standard, the device will automatically turn off and provide you complete protection    Homemasy travel iron is certified by GS, CE, CB, GS - -    
","About this item    Ultralight and ultra-portable: the portable steamer from Homemasy has a removable, divided design that makes carrying and storing more convenient. Whether you are at home or on the go, it can accompany you easily    Fast and duration: only 40 seconds for the heating of the Homemasy travel iron. One button switch is simple and clear. Heats the water to even steam    Effective and versatile: The 110°C hot and pressurised high temperature steam from this steamer penetrates deep into the fabric and quickly removes wrinkles from all types of garments    Safety: the Homemasy steam brush is equipped with an overheating protection function, which can prevent dry burning, automatically detect electricity and temperature. If they exceed the standard, the device will automatically turn off and provide you complete protection    Homemasy travel iron is certified by GS, CE, CB, GS - -",https://www.amazon.de/HOMEASY-Steamer-Stations-Heating-Everyday/dp/B0895V7774/ref=sr_1_118_sspa?keywords=Reiseb%C3%BCgeleisen&qid=1638506619&sr=8-118-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUFCVDgxSzdFVjFOMDAmZW5jcnlwdGVkSWQ9QTAzOTQ0NzgxSjk1TDZYQlRLM0RZJmVuY3J5cHRlZEFkSWQ9QTA5OTQ4MDcyTTRJWU40T0hLTURDJndpZGdldE5hbWU9c3BfYnRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
Standventilator,Pedestal Fan,tristar,amazonde,B079FBLNPX,"Tristar VE-Standing Fan Adjustable Height 45 W Black 105 - 125 cm, diameter 40 cm. ","Tristar VE-Standing Fan Adjustable Height 45 W Black 105 - 125 cm, diameter 40 cm.",https://images-eu.ssl-images-amazon.com/images/I/81Hb5nzviQL.__AC_SX300_SY300_QL70_ML2_.jpg,30.94,30.94,EUR,4.3,309," 
 About this item    Cooling breeze thanks to the 45 watt motor.    3 different settings for better comfort    The height can easily be adjusted between 105 and 125 cm.    The entire room will be cooled thanks to the 85 degree rotating angle.    Secure use thanks to non-slip feet and overheating protection.    
 See more product details ","About this item    Cooling breeze thanks to the 45 watt motor.    3 different settings for better comfort    The height can easily be adjusted between 105 and 125 cm.    The entire room will be cooled thanks to the 85 degree rotating angle.    Secure use thanks to non-slip feet and overheating protection.    
 See more product details",https://www.amazon.de/-/en/Tristar-VE-Standing-Adjustable-Height-Black/dp/B079FBLNPX/ref=sr_1_125?keywords=Standventilator&qid=1638506725&sr=8-125
Turmventilator,Tower Fan,princess,amazonde,B07NXBDXR2,Princess 01.350001.01.001 350001 Tower Fan 50 W 230 V Black ,Princess 01.350001.01.001 350001 Tower Fan 50 W 230 V Black,https://images-eu.ssl-images-amazon.com/images/I/71Aip08qeJL.__AC_SX300_SY300_QL70_ML2_.jpg,41.85,61.99,EUR,3.9,177," 
 About this item    A luxurious fan that creates a refreshing breeze in your living room, office or bedroom.    Easy to use with LED indicator lights and remote control.    Thanks to its modern and compact design, the fan fits nicely into your modern home.    Enjoy the three air flow settings for a refreshing breeze on the beach or use the special setting for a good night's sleep.    The fan can be switched off automatically with the practical timer which can be set from 1 to 8 hours.    
 See more product details ","About this item    A luxurious fan that creates a refreshing breeze in your living room, office or bedroom.    Easy to use with LED indicator lights and remote control.    Thanks to its modern and compact design, the fan fits nicely into your modern home.    Enjoy the three air flow settings for a refreshing breeze on the beach or use the special setting for a good night's sleep.    The fan can be switched off automatically with the practical timer which can be set from 1 to 8 hours.    
 See more product details",https://www.amazon.de/-/en/Princess-01-350001-01-001-350001-Tower-Black/dp/B07NXBDXR2/ref=sr_1_126?keywords=Turmventilator&qid=1638506764&sr=8-126
Dampfreiniger,Steam Cleaner ,black+decker,amazonde,B076CRCT5L,"BLACK+DECKER Steam Mop, White / Blue, 10-in-1 ","BLACK+DECKER Steam Mop, White / Blue, 10-in-1",https://images-eu.ssl-images-amazon.com/images/I/51BTaibO7GL.__AC_SX300_SY300_QL70_ML2_.jpg,75.76,79.94,EUR,3.8,1011," 
 About this item    Hygienic Pure: The Steam Cleaner allows for striking cleanliness and eliminates 99.9% of household germs and bacteria cleaning without the use of chemical cleaners, even on sealed floors    Save water push-button control on the handle can be selected with the appropriate floor. The technology ensures an automatic steam Mengen emission vary a little    Easy to use: The Steam Mop is ready to use in just 15 seconds. The water tank changes from red to blue, when the device is ready to use    10in1: Ideal for use on floors, Work Surfaces, fittings, Windows, Tiles, garden furniture, oven/cooker grill and more    Inhhalt 2 brushes 1x 10 Piece Gadget for cleaning floors, carpets, windows, oven/grill, garden furniture and freshen up of textiles, 2 year guarantee    
 See more product details ","About this item    Hygienic Pure: The Steam Cleaner allows for striking cleanliness and eliminates 99.9% of household germs and bacteria cleaning without the use of chemical cleaners, even on sealed floors    Save water push-button control on the handle can be selected with the appropriate floor. The technology ensures an automatic steam Mengen emission vary a little    Easy to use: The Steam Mop is ready to use in just 15 seconds. The water tank changes from red to blue, when the device is ready to use    10in1: Ideal for use on floors, Work Surfaces, fittings, Windows, Tiles, garden furniture, oven/cooker grill and more    Inhhalt 2 brushes 1x 10 Piece Gadget for cleaning floors, carpets, windows, oven/grill, garden furniture and freshen up of textiles, 2 year guarantee    
 See more product details",https://www.amazon.de/BLACK-DECKER-Steam-White-Blue/dp/B076CRCT5L/ref=sr_1_289_sspa?keywords=feuchfreiniger&qid=1638506679&sr=8-289-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzMEdKTTg3UDFOR01MJmVuY3J5cHRlZElkPUEwMTI0MzE3MjFFQ1RBRklPSVhJNiZlbmNyeXB0ZWRBZElkPUEwMzE4MjM2MldCTUM1VEk2N0xSSiZ3aWRnZXROYW1lPXNwX2F0Zl9uZXh0JmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==
Standventilator,Pedestal Fan,klarstein,amazonde,B07CLHKNMJ,Klarstein Summer Vibe Floor Fan 16 Inch Rotor (41 cm) with 5 Blades 55 W 3 Wind Speeds Air Flow 2040 m³/h Oscillation 65° Rotor Head 30° Black ,Klarstein Summer Vibe Floor Fan 16 Inch Rotor (41 cm) with 5 Blades 55 W 3 Wind Speeds Air Flow 2040 m³/h Oscillation 65° Rotor Head 30° Black,https://m.media-amazon.com/images/I/61lpQF+KzYL._AC_SY300_SX300_.jpg,34.99,34.99,EUR,4.5,238," 
 About this item    Fresh wind on hot days: feel the summer: with the Klarstein Summer Vibe stand fan, fresh wind comes on hot days - ideal for cooling overheated moods to pleasant operating temperatures.    Simple, powerful, refreshing: this is the work and design principle of the stand fan. With its 5-blade, 16 inch (41 cm) rotor it moves up to 2040 m³/h air per hour - well dosed in 3 speed settings from light breeze to cooling wind.    Energy-saving: the Summer Vibe supports the body's own temperature regulation in an energy-saving way and gives us a cooling effect without cooling the air.    Performance: rotor remains comparatively quiet and is also suitable for use in noise-sensitive environments such as office rooms and bedrooms. With only 55 W power consumption in continuous operation, the floor fan is the economical and environmentally friendly way to summer freshness.    Design: Thanks to its slim design, the Klarstein Summer Vibe pedestal fan fits into almost any room to create a cooling airflow. It is always tilt-proof on its five feet.    
 See more product details ","About this item    Fresh wind on hot days: feel the summer: with the Klarstein Summer Vibe stand fan, fresh wind comes on hot days - ideal for cooling overheated moods to pleasant operating temperatures.    Simple, powerful, refreshing: this is the work and design principle of the stand fan. With its 5-blade, 16 inch (41 cm) rotor it moves up to 2040 m³/h air per hour - well dosed in 3 speed settings from light breeze to cooling wind.    Energy-saving: the Summer Vibe supports the body's own temperature regulation in an energy-saving way and gives us a cooling effect without cooling the air.    Performance: rotor remains comparatively quiet and is also suitable for use in noise-sensitive environments such as office rooms and bedrooms. With only 55 W power consumption in continuous operation, the floor fan is the economical and environmentally friendly way to summer freshness.    Design: Thanks to its slim design, the Klarstein Summer Vibe pedestal fan fits into almost any room to create a cooling airflow. It is always tilt-proof on its five feet.    
 See more product details",https://www.amazon.de/-/en/Klarstein-Summer-Blades-Speeds-Oscillation/dp/B07CLHKNMJ/ref=sr_1_141?keywords=Standventilator&qid=1638506831&sr=8-141
Keramikheizung,Ceramic Heater,midea,amazonde,B08RP93222,"Midea NTH20-18MRA Ceramic Fan Heater 2000 W with Thermostat, 70° Oscillation, Electric Heater with 2 Heat Settings, ECO Mode, 8H Timer, Carry Handle, Tilt Protection & Overheating Protection, PTC Heater ","Midea NTH20-18MRA Ceramic Fan Heater 2000 W with Thermostat, 70° Oscillation, Electric Heater with 2 Heat Settings, ECO Mode, 8H Timer, Carry Handle, Tilt Protection & Overheating Protection, PTC Heater",https://images-eu.ssl-images-amazon.com/images/I/41JYMv1S3pL.__AC_SX300_SY300_QL70_ML2_.jpg,66.0,79.00,EUR,,," 
 About this item    Fast and quiet heating: equipped with ceramic heating elements and a rated power of up to 2000 watts, our PTC fan heater can quickly provide heat for relatively small rooms. The noise during the operation of the fan heater is only 52 dB and very quiet enough at the low heat setting, so that people can sleep comfortably at night without interference.    【Great helper to warm your corner】With a 70° oscillation to heat from side to side to increase the heat distribution area by 20 percent and efficiently heat yourself or your family without wasting heat. Designed with an integrated handle for easy movement.    【ECO-FRIENDLY MODE】Choose from 3 heating modes: high (2000W), low (1200W) and ECO. In ECO mode, the room heater automatically adjusts the heater fan between 2000 W and 1200 W, depending on the temperature difference between the room and the heating temperature you set to save energy and keep the room comfortable.    Multiple safety: Built with tipping protection and overheating protection, the heater automatically switches off when tipped over and over temperature to avoid damage to furniture or carpets.    Easy control for comfort: thanks to the 8-hour timer with automatic shut-off and remote control, you can easily control the heater without having to get up from the bed or sofa. LED display and touch control are also optional for your easy operation.    
 See more product details ","About this item    Fast and quiet heating: equipped with ceramic heating elements and a rated power of up to 2000 watts, our PTC fan heater can quickly provide heat for relatively small rooms. The noise during the operation of the fan heater is only 52 dB and very quiet enough at the low heat setting, so that people can sleep comfortably at night without interference.    【Great helper to warm your corner】With a 70° oscillation to heat from side to side to increase the heat distribution area by 20 percent and efficiently heat yourself or your family without wasting heat. Designed with an integrated handle for easy movement.    【ECO-FRIENDLY MODE】Choose from 3 heating modes: high (2000W), low (1200W) and ECO. In ECO mode, the room heater automatically adjusts the heater fan between 2000 W and 1200 W, depending on the temperature difference between the room and the heating temperature you set to save energy and keep the room comfortable.    Multiple safety: Built with tipping protection and overheating protection, the heater automatically switches off when tipped over and over temperature to avoid damage to furniture or carpets.    Easy control for comfort: thanks to the 8-hour timer with automatic shut-off and remote control, you can easily control the heater without having to get up from the bed or sofa. LED display and touch control are also optional for your easy operation.    
 See more product details",https://www.amazon.de/-/en/NTH20-18MRA-Thermostat-Oscillation-Protection-Overheating/dp/B08RP93222/ref=sr_1_149?keywords=keramik+heizung&qid=1638506875&sr=8-149
Standventilator,Pedestal Fan,midea,amazonde,B08BN5X5GR,Midea Fan Floor Fan Quiet with Remote Control. ,Midea Fan Floor Fan Quiet with Remote Control.,https://m.media-amazon.com/images/I/51O+GCU9jQL._AC_SY300_SX300_.jpg,109.0,109.0,EUR,4.4,27," 
 About this item    【Super quiet】Thanks to the quiet DC motor and the special 5-blade design, the Midea floor fan works in silent mode at only 27 dB (A) and is therefore perfect for use in bedrooms. Five fan blades produce strong wind in normal wind mode in 12 levels. This allows you to enjoy a cool and comfortable sleep in summer.    Energy-saving DC motor: Unlike the traditional AC motor fan, the Midea floor fan is equipped with DC motor and therefore it is environmentally friendly and energy-saving. Even at the maximum speed, the FS40-16CR floor fan works with only 25 watts.    5 m remote control and oscillation: the Midea floor fan is equipped with a multifunctional remote control. This makes it easy to control comfortably from your sofa or bed. Due to oscillation, the airflow can cover a large area of space.    4 wind modes and 12 levels: with 4 modes, the Midea floor fan realises the necessary confusion of the air flow. In normal wind mode, the wind speed can be set with a value between 01 and 12. In natural wind mode and sleep mode between 01 and 03. In silent mode, the Midea floor fan runs at an inaudible speed.    【12H Timer & Adjustable Height】With 30 minute steps, you can program the timer up to 12 hours and then the fan switches off automatically. In addition, the adjustable height and the adjustable tilt angle take care of the distribution of air flow in rooms.    
 See more product details ","About this item    【Super quiet】Thanks to the quiet DC motor and the special 5-blade design, the Midea floor fan works in silent mode at only 27 dB (A) and is therefore perfect for use in bedrooms. Five fan blades produce strong wind in normal wind mode in 12 levels. This allows you to enjoy a cool and comfortable sleep in summer.    Energy-saving DC motor: Unlike the traditional AC motor fan, the Midea floor fan is equipped with DC motor and therefore it is environmentally friendly and energy-saving. Even at the maximum speed, the FS40-16CR floor fan works with only 25 watts.    5 m remote control and oscillation: the Midea floor fan is equipped with a multifunctional remote control. This makes it easy to control comfortably from your sofa or bed. Due to oscillation, the airflow can cover a large area of space.    4 wind modes and 12 levels: with 4 modes, the Midea floor fan realises the necessary confusion of the air flow. In normal wind mode, the wind speed can be set with a value between 01 and 12. In natural wind mode and sleep mode between 01 and 03. In silent mode, the Midea floor fan runs at an inaudible speed.    【12H Timer & Adjustable Height】With 30 minute steps, you can program the timer up to 12 hours and then the fan switches off automatically. In addition, the adjustable height and the adjustable tilt angle take care of the distribution of air flow in rooms.    
 See more product details",https://www.amazon.de/-/en/Midea-Floor-Quiet-Remote-Control/dp/B08BN5X5GR/ref=sr_1_160?keywords=Standventilator&qid=1638506933&sr=8-160
Turmventilator,Tower Fan,dyson,amazonde,B01034X432,"Dyson AM07 Cool Tower Fan, White/Silver ","Dyson AM07 Cool Tower Fan, White/Silver",https://images-eu.ssl-images-amazon.com/images/I/31sk-mGTzrL.__AC_SX300_SY300_QL70_ML2_.jpg,369.0,369.0,EUR,4.5,36," 
 About this item    The Dyson AM07 tower fan features air multiplier technology to distribute an even, strong airflow throughout the room. It has streamlined air channels that reduce the noise caused by turbulence, resulting in quiet operation. The Dyson AM07 tower fan can be programmed to turn off after set intervals of 15 minutes to 9 hours. The airflow can be distributed throughout the room by one-touch control of the rotating motion. The AM07's remote control offers 10 precise airflow levels and is magnetic for convenient storage directly on the device.    Air Multiplier Technology, Quiet Operation, H 101 x W 19 x D 11 cm    
 See more product details ","About this item    The Dyson AM07 tower fan features air multiplier technology to distribute an even, strong airflow throughout the room. It has streamlined air channels that reduce the noise caused by turbulence, resulting in quiet operation. The Dyson AM07 tower fan can be programmed to turn off after set intervals of 15 minutes to 9 hours. The airflow can be distributed throughout the room by one-touch control of the rotating motion. The AM07's remote control offers 10 precise airflow levels and is magnetic for convenient storage directly on the device.    Air Multiplier Technology, Quiet Operation, H 101 x W 19 x D 11 cm    
 See more product details",https://www.amazon.de/-/en/Dyson-AM07-Tower-White-Silver/dp/B01034X432/ref=sr_1_112?keywords=Turmventilator&qid=1638506661&sr=8-112
